t,P,D,V
639,1.0757946812836452,0.01385152085086196,158
640,1.057471964661056,0.013852448614665308,265
641,1.0652105588799634,0.013870028286571853,729
642,1.0479727016271918,0.01379177522189884,28
643,1.081638230062513,0.013934474982409073,456
644,1.051096538082007,0.013838598708908632,491
645,1.0622461671504784,0.013853511815700194,240
646,1.055200469491349,0.013829716706487308,134
647,1.1023898077577254,0.014059669621878528,199
648,1.0861605386894955,0.01410056319539707,238
649,1.066581338185544,0.014014550316185127,289
650,1.0309552460117364,0.013786995885186358,217
651,1.0699388337676072,0.013847936606177332,683
652,1.032819134496692,0.013685008569866063,263
653,1.0305527398429717,0.013611846511862296,664
654,1.0333371076105342,0.013580774379525068,284
655,0.9837339362215343,0.013333514101751757,551
656,1.049125958082858,0.013547284522785396,353
657,1.023162796739213,0.013523723563314724,21
658,1.0628214550369748,0.013690457893705989,668
659,1.0819111647088098,0.013871248155469754,66
660,1.050655856598147,0.013821624539284722,549
661,1.0630944593137353,0.013845301868778645,463
662,1.0983080563114467,0.014015102716310275,612
663,1.075482953813883,0.01399433841007616,286
664,1.024859076001504,0.013749500751936962,631
665,1.0185272203396194,0.013574479656961848,708
666,0.983299980782475,0.01331408596593971,110
667,1.062867649035402,0.013580089585950156,55
668,0.9994473631649131,0.01340647169130927,354
669,1.0662984922917402,0.013654120626494072,6
670,1.0323869167235478,0.013611526446936879,106
671,1.002621888052049,0.013427493530864493,470
672,0.9606837033025605,0.013139706242188534,470
673,1.0275665958220943,0.013312847654879773,587
674,1.0121549088271686,0.013339982930709862,596
675,0.9659020047286431,0.013125920426883288,122
676,1.0572347326318854,0.013485164345804572,325
677,0.9931979052812249,0.013349321788638825,159
678,1.1036461035095058,0.013808304052711592,856
679,1.0351482626096369,0.013694319083260013,33
680,1.0565691116264322,0.013756992321331696,424
681,1.0637187966378852,0.013822274479686548,60
682,1.1553867535910765,0.014314402529954286,38
683,1.089892361444227,0.014229802947690209,107
684,1.1228100589138004,0.014362751487847093,360
685,1.1119768581823157,0.014371665199805785,114
686,1.1502102362003637,0.014574858178228768,256
687,1.1459780656337688,0.014656867251460239,53
688,1.1577896710602995,0.014757781944259682,28
689,1.1938234994531238,0.014989146315499456,24
690,1.161421041311476,0.014945819840611886,101
691,1.2101482542082342,0.015148397296839651,655
692,1.174115364879725,0.015064927751483053,155
693,1.1389244725693415,0.014838704028314588,288
694,1.1484132004179493,0.01478755700513703,491
695,1.1208503479510963,0.014617476750140745,226
696,1.1441102799647649,0.014647445026756002,43
697,1.1954634851042258,0.014919830998297115,21
698,1.050743652843304,0.014334981855618639,86
699,1.1111979254569493,0.014346386615170254,52
700,1.1475699187848791,0.014523441103593503,355
701,1.076675749132367,0.014244691003257173,433
702,1.1535190181385713,0.014496192689559756,225
703,1.1369223781680748,0.014552353907829585,452
704,1.1616008060737681,0.014704588864878576,25
705,1.2292296807823222,0.015121800872712093,99
706,1.1992174044377715,0.015166440542763757,470
707,1.2866256913580567,0.015638720103041927,436
708,1.2391887554970666,0.015631183813463,219
709,1.2183424798113867,0.015531917191502787,295
710,1.2666107077371151,0.01573663689209357,440
711,1.2393001127082777,0.015687776634951214,496
712,1.2272871474780354,0.015599579167840355,125
713,1.227273058254545,0.015549850059811722,188
714,1.200197523217696,0.015400373691784604,364
715,1.199049612373596,0.015317472892872656,81
716,1.2088982168277822,0.015321804133902932,117
717,1.23294460989326,0.015426643577991405,593
718,1.207781536944253,0.0153561644975717,98
719,1.2395688896167385,0.015483258345714922,114
720,1.221034403308643,0.015473801326785191,665
721,1.1980260630672712,0.015337646852900996,554
722,1.1393849222300145,0.01496709544498221,313
723,1.2256196884837423,0.015226462847943508,455
724,1.1657218102198992,0.01505760908212386,32
725,1.1224100306054117,0.014763910642142504,246
726,1.1150708869009132,0.014567297604498245,441
727,1.200593336385101,0.014908034041114564,386
728,1.1504739121074674,0.014841035758172236,447
729,1.174617999324153,0.01490678049203588,726
730,1.129898835143557,0.014706462295509239,324
731,1.169692994278941,0.014814598198926936,315
732,1.1345690619403965,0.014680149046088968,436
733,1.1617878745872805,0.014757019122807798,270
734,1.1813526419971674,0.0149135918567373,687
735,1.1993027159626068,0.015061456485882547,682
736,1.1984063205264441,0.015145302130125047,486
737,1.144002723542962,0.014895907264487829,652
738,1.1468493767653622,0.014777779782086307,259
739,1.1252833003780334,0.01462046533401332,323
740,1.1813207010171767,0.014814397764363635,256
741,1.1380173012246348,0.014692652803296076,74
742,1.2150974905888448,0.015035766213800213,628
743,1.2194657519541656,0.015240154277325437,371
744,1.192687286727892,0.01521056268598069,71
745,1.2158315752693845,0.01531317433879488,57
746,1.2776965720035245,0.01566563400589777,276
747,1.208080188282333,0.015498414349331701,156
748,1.1838642937738648,0.015300773420694257,238
749,1.2063510028962863,0.015307793414882401,222
750,1.243632467937656,0.015481710403974235,541
751,1.204604424967527,0.015368288046765564,177
752,1.2777629636727308,0.015692100949874343,498
753,1.1939075839667428,0.015442729946027717,270
754,1.1639018676092514,0.015172491877033588,151
755,1.214708573243326,0.015295480862033086,137
756,1.2388177694751865,0.015479479296520554,66
757,1.2446599294609217,0.015593546908314618,241
758,1.233220589525886,0.015597539245366655,140
759,1.2593504440792243,0.015726151061012626,136
760,1.2878401166772573,0.015935020219000697,71
761,1.297324317863198,0.016064366860740035,761
762,1.3210859654364988,0.016253716244254333,198
763,1.2893605372523433,0.016195068083646968,179
764,1.3166845850102487,0.016292180841438048,344
765,1.255667641407846,0.016052606162956652,573
766,1.3076688021890508,0.016176368822835744,556
767,1.3092841087654217,0.016245622768210517,23
768,1.3250011438667373,0.01635776737928203,36
769,1.303056930100275,0.0163192011538557,510
770,1.3360311288232385,0.016453009761092645,398
771,1.310152905216264,0.016383535987398223,236
772,1.3290075783427642,0.016454245338847803,377
773,1.40182965626406,0.016851367846767773,79
774,1.3713636573478307,0.016914062506943623,556
775,1.4038153845677777,0.0170887626981302,639
776,1.3613068383061777,0.016969864917525907,212
777,1.3925975084754232,0.017073010749284544,207
778,1.3887022670568412,0.017113158203869057,272
779,1.3604139611198987,0.016999939444483043,275
780,1.388457473511133,0.017069953588697152,459
781,1.4204411002810597,0.0172504731572997,487
782,1.4115844834178861,0.01728178392930107,496
783,1.382584854687957,0.017165978526571684,457
784,1.3975905972062799,0.01716816059459768,505
785,1.3685958365724424,0.017020853949964547,115
786,1.3866072794530868,0.01705741180498794,681
787,1.391195199236992,0.01709265169032524,202
788,1.370793198607539,0.01700559671139028,90
789,1.42619309960116,0.017228317661794806,363
790,1.3836214065889914,0.017131601035555756,161
791,1.3584129543983514,0.016949393351373597,264
792,1.3226389488495733,0.01668929386923255,333
793,1.3254864287331003,0.016590923515586137,589
794,1.3384398107589006,0.016619846158490104,451
795,1.3964929733320126,0.01690572920935142,637
796,1.433776454125577,0.017245649781282766,357
797,1.4685857917820264,0.017581940710053666,260
798,1.4007079671415283,0.01741803603198339,248
799,1.472603563118151,0.017701322325994476,194
800,1.4016668506784324,0.017472961782715138,518
801,1.3594937640626088,0.01713711024669993,365
802,1.3200697470480212,0.01679212791584859,678
803,1.30649819834559,0.01655145156190837,11
804,1.247411337754858,0.016128673211773942,236
805,1.300444840857249,0.016193970304842382,389
806,1.3025105780123807,0.016232696409997225,143
807,1.318693737702629,0.01633989083567635,233
808,1.3090208253504638,0.016345500325033017,12
809,1.2522065669687485,0.01604650972024188,599
810,1.333560103073251,0.016298249796750132,187
811,1.2614596780450187,0.016079322406413146,531
812,1.2790012812812597,0.016039167060450988,622
813,1.3267222850501228,0.016264342974534635,224
814,1.3038323759609804,0.016280098652957768,595
815,1.3456838916135379,0.01649076492744063,218
816,1.2957880811622517,0.016357403515786358,364
817,1.3076669976438116,0.01633628507349557,467
818,1.3383287470947813,0.016470993076433637,271
819,1.352346610112971,0.016613920520703974,185
820,1.3766550438924396,0.01681653048188074,324
821,1.394999687640502,0.016996518401430398,441
822,1.4134603316835757,0.01718414840399394,180
823,1.398321868942264,0.017187332199551243,505
824,1.4130988117161103,0.017253763027698016,305
825,1.3488077221324448,0.01699125987267626,870
826,1.4394581966336304,0.01732664844196248,452
827,1.4511676212519335,0.01754612841121589,228
828,1.417355107919795,0.017466762282588397,677
829,1.3904320139801278,0.017309387025358634,572
830,1.3604453431262207,0.01706673573018149,474
831,1.3611248180872095,0.016943832293297698,168
832,1.3361056733924954,0.01677508644851195,602
833,1.3310152988152617,0.016647272206024317,608
834,1.306035435274361,0.01645422264347291,143
835,1.3094322469776398,0.016396999354220926,754
836,1.3385745316278936,0.016528293197590548,480
837,1.3293445403537245,0.016529258853577682,626
838,1.3427563321064564,0.01660562236314467,298
839,1.4058974694553334,0.016956590604812402,98
840,1.3946824338640225,0.01707805219956538,69
841,1.3626951477122096,0.01697813100705411,24
842,1.4687693999001734,0.017447390961186526,377
843,1.3907431511614716,0.01728109462057493,365
844,1.3979711043314054,0.017247119558363114,440
845,1.3610828834601758,0.01704273993321684,99
846,1.4159197960693906,0.017201077617280108,461
847,1.3638618443136548,0.017034467774556077,490
848,1.3660377968499873,0.01697694544877399,504
849,1.3051157411788439,0.01664875730243566,175
850,1.3451630465664568,0.016682211102143463,90
851,1.357571823919833,0.016770638141333373,326
852,1.3957752226657667,0.016981468116513965,825
853,1.4021292363190123,0.017112505892570594,207
854,1.4686661132745642,0.017516911157502455,209
855,1.4116403118148249,0.01744013175430399,207
856,1.4416587785835513,0.01754597976584405,198
857,1.3850839989728696,0.017322585667318282,221
858,1.4009745993195535,0.017288474165509698,63
859,1.4464687527964493,0.017480093641243036,635
860,1.357376064763378,0.017144975766111133,491
861,1.3760972179401287,0.01706667090937458,147
862,1.3960843844717328,0.017142130211184145,496
863,1.436536188532043,0.017365948041900524,546
864,1.4211689460291472,0.017390867610308634,343
865,1.4324561355025707,0.017479512114305984,667
866,1.4646010662307432,0.017678190317274155,215
867,1.4412378745792442,0.017644177107862653,559
868,1.4128002127289279,0.01748543610635607,15
869,1.4892620772688292,0.017782511494197344,198
870,1.4551663331564906,0.017767468748325452,233
871,1.4254633609640386,0.01760258301768988,299
872,1.501576915413812,0.017907741500445863,237
873,1.5076656731794904,0.01810772442971086,573
874,1.477978089352125,0.0180550500830852,142
875,1.5305953381021866,0.01829824433366114,217
876,1.4638923241372146,0.01807987398005971,218
877,1.4943625905493079,0.018131078661997816,271
878,1.4471777020593106,0.0179115421607096,311
879,1.5379774064683955,0.01824476699914373,372
880,1.4468255779406916,0.01796538248853305,330
881,1.4674583904993792,0.017937323800118553,286
882,1.4858572646505939,0.018002227851427764,441
883,1.432453013829116,0.01776847626725543,27
884,1.4444043087229688,0.01771893330726417,256
885,1.4073247634882957,0.017508612119059356,5
886,1.4720176668205007,0.01774533687527096,623
887,1.4789168180785008,0.017908893894775582,361
888,1.4799453543003378,0.017986094036626092,328
889,1.4199555882289387,0.017720800701414036,133
890,1.509864796036927,0.018037550840940504,5
891,1.5679952422430945,0.0184726921245349,469
892,1.5285130238410058,0.018498919435772396,205
893,1.5657212395687485,0.018682943456035595,511
894,1.5265216672809923,0.018576168330138886,94
895,1.5441961722977071,0.018625034370258402,469
896,1.5929009006467105,0.01889820494757314,176
897,1.591157644290633,0.019030784320665822,159
898,1.5971468536334334,0.01912050334790022,220
899,1.5882694229538679,0.01913210654665506,376
900,1.605153704530603,0.019210872733300695,387
901,1.590855325173317,0.01916537138210759,452
902,1.6125034147191228,0.01925660002704556,194
903,1.5619000038824757,0.019061840218481944,427
904,1.5636224227541755,0.018981906528119128,298
905,1.6158478335187867,0.019205013902133757,65
906,1.5666112285172942,0.019068063634647497,78
907,1.6137468167808031,0.019218849410277513,555
908,1.6357553290551818,0.019412764369162942,286
909,1.5827474584217633,0.019249697464055242,169
910,1.6565884312515669,0.019536578173437708,26
911,1.5873160935618884,0.01931704345546663,561
912,1.6236986067542685,0.019376710082453414,422
913,1.6102875050491008,0.019335098661522658,148
914,1.6022069777710686,0.01926486195938214,305
915,1.5662264839139748,0.01905818222821053,282
916,1.5940737899599025,0.019101547751031272,252
917,1.577835426476006,0.0190304575862291,391
918,1.6480627684329305,0.019346944030510797,30
919,1.6006315158820905,0.019293077889417247,847
920,1.6229287001896013,0.019364983585542735,427
921,1.623431621685639,0.019391496623215158,404
922,1.7122611867618447,0.019855230904048275,214
923,1.6271294483608207,0.019661825005270698,13
924,1.6578198757957192,0.019714147141007166,149
925,1.6435191993491698,0.019694288059535443,861
926,1.6367449195639427,0.019644954725088183,187
927,1.7508083655697926,0.02018496798498709,190
928,1.7317090079319664,0.020347665381106873,399
929,1.71037380917504,0.02033928036600672,573
930,1.6989033291661575,0.020291513484309832,465
931,1.7007586534081527,0.020272771950766277,139
932,1.7639508979889313,0.020559929105784094,657
933,1.6392057270723115,0.020092565259243376,432
934,1.6799991375822196,0.020063436974421194,19
935,1.7195728859306958,0.02025658351840138,332
936,1.6583245681137004,0.020053206506015997,212
937,1.6856152137567912,0.020085245005455353,92
938,1.700788745868755,0.020169633130308284,253
939,1.714591799824201,0.020277172857287383,124
940,1.7257787388097543,0.020381431188957216,184
941,1.6231348062454465,0.01991632616771128,135
942,1.6660984847456468,0.019914128019790867,525
943,1.646772224065353,0.019817065577126952,22
944,1.6850103374118404,0.0199604417552051,24
945,1.705064280171049,0.020121869469427935,356
946,1.738211457982522,0.020372973112374116,157
947,1.7358911004941333,0.020478783914169938,275
948,1.6998805522575167,0.02035618392810195,153
949,1.6739013406061678,0.020166695840544265,57
950,1.651286529294737,0.01997118185814499,416
951,1.6455636246961018,0.019831228754130625,459
